0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:28 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:37 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:37 +0530] "GET /tour/list HTTP/1.1" 200 3918
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:53 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:02:05 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:02:06 +0530] "GET /tour/list HTTP/1.1" 200 4325
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:02:12 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:02:24 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:02:24 +0530] "GET /tour/list HTTP/1.1" 200 4740
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:05 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:16 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:16 +0530] "GET /tour/list HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:24 +0530] "GET /tour/delete?id=15 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:24 +0530] "GET /tour/list HTTP/1.1" 200 4740
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:27 +0530] "GET /tour/delete?id=13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:27 +0530] "GET /tour/list HTTP/1.1" 200 4333
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:32 +0530] "GET /tour/delete?id=14 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:03:32 +0530] "GET /tour/list HTTP/1.1" 200 3918
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:10:43 +0530] "GET /tour/ HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:10:45 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:11:09 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:11:16 +0530] "GET /tour/Showguide HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:14 +0530] "GET /tour/ HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:14 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:25 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:28 +0530] "GET /tour/inputPlace.jsp HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:40 +0530] "POST /tour/Placeinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:41 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:49:44 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:01 +0530] "POST /tour/updateplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:02 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:05 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:15 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:16 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:25 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:26 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:17:50:27 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
